
Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2023-06-07;0;967,6;13,6;25,3;18,8;14,1;74,2;42;5,3;,8;
2023-06-08;0;967,8;13,8;26,5;19,6;15,3;71,8;40;6;1;
2023-06-09;0;967;15,3;24;19,2;15;78,8;60;4,5;,8;
2023-06-10;0;965,6;17,4;28,2;22,4;18,1;74,8;48;5,5;1;
2023-06-11;0;964,6;17,3;28,1;22,8;19,2;72,7;47;6,5;1,2;
2023-06-12;0;964,4;16,4;29,5;22,5;17;71;38;7,8;1,4;
2023-06-13;0;965,6;16,4;27,6;22,6;19,6;70,2;44;7;1,4;
2023-06-14;0;965,8;16,8;24,8;21;18,2;77,6;60;5,3;1,2;
2023-06-15;0;965,5;17,3;25;21,1;18,6;79,8;60;3,7;,7;
2023-06-16;0;965,4;17,5;25,5;21,4;19,2;79,2;57;4,2;1,1;
2023-06-17;0;964,8;16,7;28;21,5;17,9;76,3;46;4,1;,6;
2023-06-18;0;965,9;16,4;25,3;20,8;17,9;76,9;55;6,6;1,3;
2023-06-19;0;968;15,5;26,1;21,3;18,3;71,6;46;5,4;1,4;
2023-06-20;0;969,1;13;24;19,7;16,2;66,3;45;7,4;1,7;
2023-06-21;0;968;12,5;23,8;19,3;15,6;66,3;43;7,8;1,7;
2023-06-22;0;967,7;13,1;23;17,9;13,1;74,6;53;6,6;1,1;
2023-06-23;0;966,6;14,8;24;19,2;15,9;76,9;54;6,1;1,3;
2023-06-24;0;966;15,9;25,4;20,2;16,6;77,8;54;5,8;1,3;
2023-06-25;0;966,8;14,9;25,5;21,1;18,1;70,2;39;6;1,7;
2023-06-26;0;966,9;15,9;24,9;19,4;15,4;81,1;61;4,5;,8;
2023-06-27;,4;967,2;16;25,7;21;18,2;74,9;44;5,7;1,7;
2023-06-28;0;966,9;15,4;25,7;21,2;17;71,7;42;6;,9;
2023-06-29;0;966,7;15,6;27,4;21,8;18,3;70,5;43;4,8;,9;
2023-06-30;0;968;12,8;26,6;20,3;14,4;65,6;34;9;1,1;
2023-07-01;0;966,8;13,7;25,7;20,2;15;68,9;37;7;,9;
2023-07-02;0;963,9;13,2;27,1;20,3;14,2;67;32;5,9;1,1;
2023-07-03;0;965,2;12,8;24,9;18,9;14,2;70;39;4,6;1;
2023-07-04;0;968,3;10,7;23,5;17,7;12,4;65,6;39;7;1,3;
2023-07-05;0;969,6;13,2;22,4;17,7;15,1;75,9;52;7,4;1,5;
2023-07-06;,2;967,6;13,5;21,4;18,3;15,6;74,9;54;5;1;
2023-07-07;0;965,3;13,1;26,5;20;14,3;67,3;38;6,6;,9;
2023-07-08;0;963,6;14,4;26,9;20,1;14,1;71,1;47;6,5;,9;
2023-07-09;0;963,3;13,1;30,9;22;14,5;64,1;20;5,3;,8;
2023-07-10;0;965,6;15,5;24,3;20,4;16,4;74;50;6,8;1,2;
2023-07-11;0;963,9;15,8;28,6;20,9;15,7;75,4;42;5,5;1,1;
2023-07-12;0;961;14,9;29,9;22,1;15,3;67,4;34;7,3;1,2;
2023-07-13;0;959,6;14,2;30,8;22,9;15,2;62;33;6,7;1,1;
2023-07-14;0;959,7;14,1;30;22,8;15,7;61,5;34;10;1,7;
2023-07-15;0;965,6;13,3;23,3;20;18,1;66;52;10,2;2,9;
2023-07-16;0;966,7;15,6;23,3;19,5;17,1;79;64;7,2;1,7;
2023-07-17;0;966;16;27,5;20,7;16,2;76,8;46;6,4;,8;
2023-07-18;0;967,3;14,3;29,8;21,9;15,7;66,8;29;8,5;1;
2023-07-19;0;969,9;13,8;26,8;20,6;14,5;67,3;42;7,1;1,1;
2023-07-20;1,4;971,8;16,7;21,4;19,1;17,8;86;64;8;1,2;
2023-07-21;10,2;971,9;15,8;22,2;18,9;16,9;82,7;63;9,9;1,8;
2023-07-22;0;971;13,5;23,4;18,7;13,3;73,4;51;7,2;1,2;
2023-07-23;2,6;970,1;17,3;23,2;19,4;17,4;87,8;71;5,6;1,1;
2023-07-24;3,4;969,6;15,9;25;20,3;17,5;77,6;51;8,5;1,4;
2023-07-25;,2;966,9;16,7;23,5;19,3;16,8;85,5;65;5;,6;
2023-07-26;2,4;966,3;17,9;22,5;19,7;18,9;89,2;70;8,9;1,8;
2023-07-27;1,4;967,6;15,2;25,6;21;18;72;42;6,6;1,5;
2023-07-28;0;968,1;15,8;26;20,7;17,6;74,8;44;5,8;1,5;
2023-07-29;0;966,2;16;26,1;20,5;15,1;77,4;51;6;1,1;
2023-07-30;0;969,2;16,1;22,2;19,5;18,3;81;68;6,5;1,9;
2023-07-31;0;969,8;15,1;24,2;19,7;17,1;76;51;6,5;1,6;
2023-08-01;0;968,9;14,3;25,6;20;16,5;72;38;5,6;1,2;
2023-08-02;0;968,6;14,1;24,6;19,7;16,5;72;45;4,9;1,4;
2023-08-03;0;966,2;14;27,4;19,5;14,5;73,8;42;5;1;
2023-08-04;0;964,7;12,1;28,8;21;14;62,9;26;7;1,2;
2023-08-05;0;966,8;13,6;26,8;20,5;15;67,5;39;6,5;1,1;
2023-08-06;0;968,5;12,7;25,7;19,3;13,4;68,6;39;8,4;1,6;
2023-08-07;0;967,9;14,7;28,7;22,1;17;66;36;8,2;1,6;
2023-08-08;0;966,6;15,4;29,6;22,7;18,4;67,6;26;9,2;1,6;
2023-08-09;0;968,4;15,7;25,8;21,7;18,5;69,7;49;7,5;1,6;
2023-08-10;0;967,3;15,5;25,4;21,8;18,6;69;47;7,8;2;
2023-08-11;0;966,3;15;26,8;21,8;17,5;67,4;44;6,8;2;
2023-08-12;0;965,5;15,5;26,9;21,9;18,5;68,8;43;6,4;1,7;
2023-08-13;0;965,4;15;27,7;22,3;18,4;66,3;38;8,1;1,5;
2023-08-14;0;966,4;15,3;27;22,2;18,1;66,7;42;7,2;2;
2023-08-15;0;966,5;15,6;28;22,2;19,3;67,5;43;7,9;2,4;
2023-08-16;0;967,4;16,5;26,2;20,9;18,5;77,2;51;10,8;2;
2023-08-17;1,8;966,6;16,1;25,2;20,3;17,8;78,5;50;6,7;2,1;
2023-08-18;1,2;963,2;15,2;27,7;21,7;17,1;68,7;42;7,7;2;
2023-08-19;0;960;15,4;30,7;23,3;16,8;64,6;34;6,6;1,6;
2023-08-20;0;959;15,8;31,9;24,5;17,9;61,5;33;9;2;
2023-08-21;0;960,3;17,5;27,8;22,8;20,2;73,2;51;20,8;1,9;
2023-08-22;34,4;960,3;17,2;30,2;22,6;16,3;75;42;13,6;1,1;
2023-08-23;,2;959,8;18,4;30,7;25,2;20,6;68,5;39;6,7;1,3;
2023-08-24;0;959,2;16,8;33,1;25,3;18,5;63,7;30;7,5;1,1;
2023-08-25;0;957,3;16,7;35,7;26,1;19,9;60;26;14;1,4;
2023-08-26;0;957,6;18,5;33,9;25,4;21;67,8;35;10,1;2;
2023-08-27;2,2;963,1;18,3;24,5;20,1;19;89,4;74;10,9;2;
2023-08-28;8,8;964,9;17,2;19,9;18,4;17,5;93,2;86;5,8;,7;
2023-08-29;20,4;965,4;18,1;24,5;20,6;18,1;85,9;68;4,4;,6;
2023-08-30;0;961,9;19,6;31,1;24,7;18,9;75,1;50;5,8;1,4;
2023-08-31;25;963;19,8;27,4;22,9;19,6;83,2;65;10,1;1,8;
2023-09-01;2,4;965,8;17;23,8;21,1;19,4;77,9;65;7,9;2,2;
2023-09-02;0;966,2;17,7;23,8;21;18,5;81,6;70;7,2;2,4;
2023-09-03;0;965,3;17,1;23,6;21,1;18,5;78,8;67;6,8;1,7;
2023-09-04;0;965,1;18;25,1;21,9;19,7;79,1;64;5,2;1,6;
2023-09-05;0;965,7;17,8;26;22;19,6;77,8;60;5,6;1,7;
2023-09-06;0;966,6;17,7;27,7;22,8;20,3;74;46;11,5;2,8;
2023-09-07;,4;968,2;16,4;25,8;21;17,6;75,9;53;9,6;2,1;
2023-09-08;,4;967,4;14,8;26,6;21;17,6;70;40;9,3;2,5;
2023-09-09;,2;966,8;15,6;26,6;21,5;17,5;70,5;46;7,4;2,2;
2023-09-10;0;966,3;14,8;28,4;22,8;18,4;64,3;33;9,6;3,1;
2023-09-11;0;966,4;14,7;27,7;22,2;18,3;66;33;9;2,8;
2023-09-12;0;966;17,4;27,1;21,8;19;76,6;49;8,6;2,4;
2023-09-13;0;964,3;17,6;25,9;21,9;19,1;77,3;58;7,8;2,3;
2023-09-14;0;961,4;17,1;32,6;24,6;18,9;66,7;37;5,8;1,5;
2023-09-15;0;962,6;18,1;28;23,7;20,4;71,4;54;7,7;2;
2023-09-16;,2;965,7;18,2;24,8;21,4;18,3;82,5;67;8;2,2;
2023-09-17;0;965,8;18;27,5;22,8;20,4;75,5;50;6,9;2,1;
2023-09-18;0;965,4;17;28;22,8;19,7;71,2;47;7,8;2,5;
2023-09-19;0;964,5;16,4;27,7;22,6;19,5;69,4;46;6,5;1,9;
2023-09-20;0;964,5;15,8;28,7;23,2;19,6;65,4;38;7,3;2,3;
2023-09-21;0;964,4;14,2;28,7;23,2;19,4;60,4;31;8,3;3,2;
2023-09-22;0;963,2;14,1;29,9;23,4;18,5;59,7;31;9,7;2,2;
2023-09-23;0;961;15,2;31,5;24,5;19,9;60,3;30;5;1,5;
2023-09-24;0;959,7;16,4;33,5;26;20,5;59,7;29;9,5;1,7;
2023-09-25;0;958,3;15,5;36,1;27,6;19,2;52,6;25;7,2;1,2;
2023-09-26;0;958,1;18,2;32,9;26,9;20,9;60,7;34;7,9;1,8;
2023-09-27;0;956,5;16,3;37,2;28,5;21,2;52,7;24;7,2;2;
2023-09-28;0;957,4;15,4;36,4;27,8;21,2;50,1;22;10,4;2,3;
2023-09-29;0;964,7;14;26;22;19,5;61,5;42;12,7;2,9;
2023-09-30;0;964,6;16,1;25;21,3;19,2;72,5;60;6,3;2;
2023-10-01;1,2;962,4;17,5;24,7;21,3;18,2;79,9;63;6,5;2,2;
2023-10-02;,6;959,3;18,6;29,4;23,1;19,6;76,7;53;7;1,6;
2023-10-03;,2;957,9;18,5;34,4;26,3;20,3;66,3;32;7,5;1,2;
2023-10-04;28,6;958,2;19,9;31,8;25,6;20,4;73;44;8,9;2,3;
2023-10-05;,2;958,8;20,1;33,3;27,1;22,4;67,9;44;7,4;2,5;
2023-10-06;0;961,4;19,8;31;25,8;22,6;70,9;48;8;2;
2023-10-07;0;962,4;16,9;32,8;26,3;21,4;60,5;28;8,5;2,6;
2023-10-08;0;962,4;17,8;31,9;25,9;21,2;63,1;37;8,6;2,4;
2023-10-09;0;961,4;18,1;33,3;26,7;21,9;62,8;31;8,1;2,4;
2023-10-10;0;962,7;19;28,8;24,9;22,3;70,3;47;8,3;2,4;
2023-10-11;0;963,4;17,6;28,3;24,3;20,8;67,4;48;10,8;2,6;
2023-10-12;0;960,5;17;31,6;25;20,2;63,8;39;8,2;2,1;
2023-10-13;0;960,1;16,4;33,7;26,2;19,3;57,4;33;6,4;1,3;
2023-10-14;0;963,5;18,6;30,3;25,9;22,2;65,9;43;10,1;2,8;
2023-10-15;1,6;966,2;19,3;27,8;23,2;20;79,6;57;8;2,2;
2023-10-16;1;964,8;17,1;31,1;25,2;21,2;62,9;35;11;3,2;
2023-10-17;0;963,1;15,8;31;24,7;18,6;60,7;34;10,2;1,9;
2023-10-18;0;961,3;15,5;34,3;26,9;19,4;54,3;24;9,1;1,8;
2023-10-19;0;963;18,5;29,9;23,8;20,5;72,5;32;10,3;3,2;
2023-10-20;0;964;17,4;24,5;21,9;19,9;76;65;8,7;2,5;
2023-10-21;0;963,5;18,1;26,3;22,3;19,8;77,8;59;6,3;2,4;
2023-10-22;0;964,1;18,2;25,5;21,7;19,5;81,1;63;7,9;2,2;
2023-10-23;,2;963;17;29,2;22,6;18,6;72,5;44;6,6;2,6;
2023-10-24;0;958,7;16;34,5;26;20;59;26;7,7;2;
2023-10-25;0;954,7;16,4;38,2;28,3;20,8;53,4;19;15;2,2;
2023-10-26;0;955,4;20;31,5;27;22,9;67;49;7,6;1,8;
2023-10-27;6;957,8;20,9;28,4;25,1;21,8;77,9;61;11,1;2,4;
2023-10-28;0;960;18,6;32,2;25,9;22,1;67,2;37;8,3;2,1;
2023-10-29;0;959,8;17,1;33,7;27,1;22,2;58,4;26;9,2;3,4;
2023-10-30;0;958,6;17,1;33,7;27;21;57,6;35;7,8;2,2;
2023-10-31;0;957;17,5;34,4;28,1;23,3;54;32;7,7;1,9;
2023-11-01;0;957;19,1;34;27,2;22,5;63;34;11,3;1,9;
2023-11-02;,2;958,2;19,1;32,7;26,7;22,4;65,1;40;9,3;2,6;
2023-11-03;0;958,2;19,5;32,8;26,8;22,4;66,4;43;10;2,5;
2023-11-04;5;956;20,3;34,8;28,2;23,4;66,2;36;9,9;1,7;
2023-11-05;0;957,8;19,9;31,9;26,2;23,1;68,9;49;9,7;2,6;
2023-11-06;0;963,2;15,8;27,9;22,9;19,5;65,3;45;8,9;2,7;
2023-11-07;0;964,6;13,7;28,9;22,5;17,9;59,3;34;8,2;2,8;
2023-11-08;0;964,8;12,2;30,5;23;17,3;54,1;28;9;2,4;
2023-11-09;0;962,9;13,4;32,1;24,4;18,6;55;25;10,9;2,4;
2023-11-10;0;961;12,3;35,4;27,3;18,3;44,9;15;6,9;1,5;
2023-11-11;0;959,5;13,4;36,1;28,6;21;47;16;10,4;1,6;
2023-11-12;0;957,9;11,6;38,2;29,6;20,5;38,4;14;7,2;1,3;
2023-11-13;0;957,3;12,4;38,7;30,3;21,2;37;17;8,5;1,7;
2023-11-14;0;957,7;14,9;37,1;29,7;22,4;45,1;20;8;2,5;
2023-11-15;0;958;15,6;35,8;28,3;21,5;49,4;25;8,1;2,9;
2023-11-16;0;957,9;17,3;34,2;27,3;23,1;58,1;31;7,6;2,5;
2023-11-17;0;956,6;16,2;37,7;29,1;22,3;51,8;20;7,8;1,8;
2023-11-18;0;956,4;15,5;39;30,9;22,5;45;17;7,3;1,9;
2023-11-19;0;956,9;18;39,4;30,7;23,4;51,5;21;12,9;2,6;
2023-11-20;0;959,3;17,3;33,7;27,8;24,7;55,5;28;10,6;2,8;
2023-11-21;0;960;15,5;31,9;26,2;21,7;54,8;30;9,5;2,7;
2023-11-22;0;959,1;13,1;35;27;21,1;49,7;15;10;2,6;
2023-11-23;0;959,5;15,6;37;28;20,6;53,2;21;10,2;2;
2023-11-24;0;959,6;15,9;38,7;30,1;22,8;45,8;21;12,2;2,5;
2023-11-25;0;962,5;16,6;30,4;26,2;23,8;57,4;29;13,2;3,2;
2023-11-26;0;963,6;14,5;27,8;23,4;18,9;58,3;42;11,3;3,1;
2023-11-27;0;963,9;16,9;31,4;24,6;19,2;63,8;40;8,6;2,5;
2023-11-28;0;962,1;17;34,2;26,9;21,6;58,8;27;8,2;2,1;
2023-11-29;0;959,7;18,1;34,6;27,7;22,8;59;32;9,3;2,5;
2023-11-30;0;959,1;16,6;36,1;28,6;22;52;26;9,9;2,6;
2023-12-01;0;959,3;17;34,1;27,8;22,8;53,9;32;7,9;2;
2023-12-02;0;958,9;18,8;32,9;26,5;22,6;63,7;42;9,4;2,2;
2023-12-03;,8;958;17,5;36,4;27,7;22,8;58,5;25;11,3;1,4;
2023-12-04;0;959,5;19;36;27,9;22,6;60,7;30;17,1;2,5;
2023-12-05;1,4;961,5;19;33;27,1;23,2;63,7;35;9,6;2,6;
2023-12-06;0;962,2;16,1;34,2;27,3;21,4;53,9;27;10,4;3,5;
2023-12-07;0;961,3;16,8;32,6;26,7;21,1;57,1;34;11,9;2,3;
2023-12-08;0;959,6;14,5;36,3;28,5;20,3;47,5;21;7,7;1,9;
2023-12-09;0;958,8;15,1;35,7;28,4;22;47,1;26;12,8;2,7;
2023-12-10;0;960,7;17,4;33,3;26,4;21,6;60,8;31;12,4;3,4;
2023-12-11;,2;959,4;15,5;34,4;27;20,6;55,7;21;11;3,3;
2023-12-12;0;960,1;16,5;36;27,6;21,7;55,2;22;11,8;2,3;
2023-12-13;15;960,8;16,6;33,7;27;21,8;56,9;27;10,1;3,5;
2023-12-14;0;960,9;14,6;34,3;26,5;20,3;53,7;20;12,7;3,7;
2023-12-15;0;961,4;15,8;34,1;27;21,7;54,2;24;12,7;3,7;
2023-12-16;0;961,8;17,1;33,7;26,7;21,5;59,1;29;10,7;3,3;
2023-12-17;0;960,3;15,9;34,3;26,8;21,3;55,7;22;11;3,1;
2023-12-18;0;956,7;15,5;35,7;27,6;21,6;52,8;21;9,1;2,6;
2023-12-19;0;955,2;18,9;32,2;24,6;22,7;71,3;29;15,8;2,8;
2023-12-20;44,8;957,4;18,9;30,6;24,5;18,6;73,3;45;8,9;1,8;
2023-12-21;,4;960,2;18,8;30,9;25,2;21,3;68,9;45;11,2;1,5;
2023-12-22;,6;961,1;18,8;33,4;26,9;21,9;64,8;32;9,1;1,3;
2023-12-23;,2;960,1;19,6;34;27,5;23,6;63,9;36;12,1;1,6;
2023-12-24;24,8;960,9;21,1;33,6;26,1;21,8;76,3;47;6,3;1,6;
2023-12-25;,2;959,9;19,6;35,7;28,7;23,3;61,7;32;10,8;1,5;
2023-12-26;0;958,9;18,1;37,2;30;22,8;53,1;25;9,6;1,3;
2023-12-27;0;960;20,2;31,8;27,4;25,2;65,5;45;9,6;2,6;
2023-12-28;3,8;962,2;19,7;27;23,3;20;80,9;62;6,9;1,9;
2023-12-29;,2;960,3;19,9;32,3;26,3;21;69,7;44;6;1,8;
2023-12-30;6,6;958;21,1;33,8;26,5;22,6;73,1;44;13,4;1,4;
2023-12-31;,2;960;20,6;28;24,4;22,6;79,4;63;9,8;1,4;
2024-01-01;27;960,1;20,5;28,8;23,7;20,7;83,2;60;7,6;1,5;
2024-01-02;23;959,4;20,9;27,9;23,2;21,3;87,3;64;8,3;1,2;
2024-01-03;15;959,4;21,5;28,3;24,1;21,9;86,2;64;6,3;1,8;
2024-01-04;1;957,9;22,4;31,1;25,3;23,3;84,4;54;13,2;1,1;
2024-01-05;6,6;956,9;21,7;30,4;24,8;22,8;83,6;56;12,9;1,3;
2024-01-06;18;958,7;20,5;30,3;25,2;21,4;77;50;5,4;1,7;
2024-01-07;,2;960,2;20;29,9;24,8;21,7;75,6;54;8,6;2,4;
2024-01-08;0;960,6;21;29,7;24,3;22,8;82,8;59;11,4;1,7;
2024-01-09;28,2;960,9;20,9;32,8;25,2;22,4;79,9;38;9,5;1,1;
2024-01-10;10,8;960,6;20,4;31,6;25,7;22,1;75,7;44;8,2;1,5;
2024-01-11;0;960,8;16,9;30,8;25,7;21,1;61,6;31;7,8;2;
2024-01-12;0;959;17,6;32;26;20,2;62,5;35;6,7;1,4;
2024-01-13;0;959,6;18;32,9;27;21,8;60,3;35;7,3;1,7;
2024-01-14;0;961,7;18,5;32,9;27,3;22,6;61,4;37;8,1;2,1;
2024-01-15;0;962,2;18,3;33,1;27,3;21,9;60,1;36;8,6;2,2;
2024-01-16;0;962,4;18,8;32,9;27,6;23,4;61,3;33;7,8;2,6;
2024-01-17;0;962,3;17,4;32,5;26,6;22,1;60,8;31;6,8;2,1;
2024-01-18;0;961,1;16,1;33,2;26,6;19,9;56,1;30;8,9;1,7;
2024-01-19;0;959,9;17,1;34,3;27,5;22,1;57,4;27;6,3;1,3;
2024-01-20;0;957,3;19,2;36;27,7;22,3;62,3;34;10;1,6;
2024-01-21;59;957,9;21,1;31,4;24,3;21;83,3;58;18,2;1,9;
2024-01-22;8,8;958,8;21,3;31,7;24,5;21,7;83,3;52;11,1;1,1;
2024-01-23;82;958,6;21;28,8;24,5;21,6;81,2;63;9,9;2;
2024-01-24;19,6;956;21,7;28,4;24,6;22,3;84,6;65;7,8;1,4;
2024-01-25;1,2;954,8;22,3;29,2;25,6;22,9;83;62;7,4;1,2;
2024-01-26;,2;956,2;22,7;28,6;25;23,1;87,5;69;5,9;1,5;
2024-01-27;75,6;958,7;21,9;29;24,6;22,5;85,3;65;5;1,3;
2024-01-28;11,4;960,6;22;25,9;23,7;22,6;90,5;81;8;,8;
2024-01-29;5,4;961,2;21,4;30,7;25,2;22,2;80,7;55;13,2;1,4;
2024-01-30;25,2;959,9;20,9;32,6;25,3;20,7;78,5;50;7,1;1,2;
2024-01-31;53,8;960,6;21,1;31,8;25,3;21,3;79,3;51;12,9;1,4;
2024-02-01;40,6;961,8;20,5;31,7;25,5;21,1;75,4;47;9,9;1,7;
2024-02-02;0;963,4;18,9;30,3;25,1;20,4;69,8;46;7,9;2;
2024-02-03;0;963,8;19,4;30,5;25,3;21,2;71;48;8,2;2,5;
2024-02-04;0;963,3;19;29,7;25,3;21,6;69,5;45;8,3;2,1;
2024-02-05;0;962,2;19,7;31,8;26,3;21,8;68,7;45;7,2;1,7;
2024-02-06;0;962,8;20,8;29,7;25,3;23,5;76,8;57;12,9;1,6;
2024-02-07;13,2;961,6;20,7;29,2;23,7;21;84,1;59;5,5;1,2;
2024-02-08;91,4;961,1;20,1;26,1;22,2;20,5;88,4;67;8,8;1,2;
2024-02-09;3,2;962,1;19;28,3;22,9;19,8;79,7;57;8,3;1,7;
2024-02-10;2,6;963,4;20;27,9;23;20,4;83,1;67;9,2;1,7;
2024-02-11;8,4;965,5;19,5;30,2;23,8;21;78,4;48;14,3;2,3;
2024-02-12;,4;965,4;20,2;31,1;25,3;21,6;75,5;46;10;1,9;
2024-02-13;0;964,5;19,3;31,1;25,8;22,1;69,9;39;6,9;1,7;
2024-02-14;0;962,6;19,7;32,1;25,7;20,2;71,8;40;5,4;,7;
2024-02-15;0;960,9;20,5;33,3;26,7;22,3;71,3;42;5,8;1,1;
2024-02-16;22,2;960,3;21;28,2;23,2;20,8;87,5;61;12;1,3;
2024-02-17;10,8;959,1;20,4;30,8;23,9;20,4;82,3;52;15,5;1,5;
2024-02-18;7,8;958,1;21,2;25,2;23,6;22;86,7;77;5,4;1,1;
2024-02-19;1,2;956,9;20,4;30,1;25,3;21,2;75,5;53;8,4;1,4;
2024-02-20;18,6;956,7;21,4;27,6;24,3;22,2;84,4;65;7,8;1,9;
2024-02-21;3,4;957,7;21,7;26,9;23,8;22,3;87,8;73;6,4;1,8;
2024-02-22;14,2;959,8;21,5;28,3;23,9;21,8;86,6;68;10,1;2,2;
2024-02-23;42,8;962,7;21,2;30,4;25,2;22,1;80,3;56;8,4;1,6;
2024-02-24;0;964,7;21,1;30,7;25,3;22,9;78,5;52;10,2;1,8;
2024-02-25;0;964,4;19;30,8;25,6;22;69,7;40;5;1,4;
2024-02-26;0;962,7;20;30,4;24,5;20;76,7;53;6,1;1;
2024-02-27;,2;960,9;19,7;31,7;25,8;22,1;71;44;7,6;1,2;
2024-02-28;0;959,9;20;34;27,3;22,5;68;33;6,7;1;
2024-02-29;0;959,4;19,8;34,8;27,9;21,9;65,1;33;5,3;,6;
2024-03-01;0;957,9;21,2;35,9;28,8;23,2;66,2;39;5,7;1;
2024-03-02;7;959;21,4;30,8;25,6;22,8;78,7;56;8,4;1,8;
2024-03-03;0;960,8;19,5;27,7;24,4;22,3;74,7;65;8,8;1,6;
2024-03-04;0;961,3;20,5;29,3;25;22;76,5;56;5,5;1,6;
2024-03-05;0;961,1;20,8;32,6;26,8;23;72,2;43;6,1;1,2;
2024-03-06;0;960,8;20,5;32,6;26,8;22,4;70,3;44;7,2;1,5;
2024-03-07;0;962,8;18,9;32;26,7;22,3;64,8;37;6,2;1,2;
2024-03-08;0;962,6;19,3;32,4;26,7;22,5;66,8;35;7,8;1,4;
2024-03-09;0;961,5;18,3;31,7;26;21,1;65;34;7;1,5;
2024-03-10;0;959,9;19,9;34,5;26,9;21,7;67,8;39;6,3;1,1;
2024-03-11;0;960,3;21,5;34,9;26,5;22,6;76,1;42;12;1,7;
2024-03-12;26,6;963,1;21,1;28,5;24,9;22,6;80;62;6,1;1,3;
2024-03-13;0;962,9;20,5;30;25,4;22,4;75,3;55;7,4;1,5;
2024-03-14;0;962,1;20;31,5;26,2;22,4;70,3;47;7,9;1,4;
2024-03-15;0;960,1;19,6;32,8;27;22,7;67;36;5;1,3;
2024-03-16;0;958,8;20,7;32,8;27,2;23,3;69,8;42;6,2;1,4;
2024-03-17;0;959,1;20,2;35,2;27,6;21,3;68;31;5;,8;
2024-03-18;0;958,3;20,6;35,3;27,9;22,1;67,6;35;13,8;1,2;
2024-03-19;,6;958,4;20,8;33,1;27,6;24;68,2;40;5,4;1,4;
2024-03-20;,2;958,1;19,5;32,3;26,9;22,9;66;40;6;1,6;
2024-03-21;0;959;20,4;33,8;27,6;23,4;67;40;6,7;1,5;
2024-03-22;0;958,9;20,8;34;27,8;22,3;68,3;40;6,6;1,4;
2024-03-23;0;960,5;21;32;26,3;23,6;73,7;46;7,8;1,5;
2024-03-24;0;961,3;18,2;30,9;25,9;22,1;65,5;32;7,7;2,1;
2024-03-25;0;959,9;18;32,3;25,9;21,9;64,6;33;6,8;1,5;
2024-03-26;0;960,5;19,2;31;25,5;20,2;69,7;47;6,6;1,2;
2024-03-27;0;962;21,1;29,9;25,1;22,8;78,8;58;10,3;1,9;
2024-03-28;9,8;963,9;18,9;30,4;25,5;21,7;69,1;45;8,3;2;
2024-03-29;0;964;20,1;28,9;25,1;21,3;74,4;58;5,9;1,2;
2024-03-30;0;961,2;21,2;31,8;25,9;22,9;76,5;49;5,9;1;
2024-03-31;0;959,2;21,1;34,3;27,3;23;71,5;40;9,2;1,5;
2024-04-01;9;960,3;20,8;27,4;24,2;21,2;82;64;9,7;1,3;
2024-04-02;,6;960;21,3;27,2;24,1;21,7;84,3;71;8;1,6;
2024-04-03;0;960;21,7;30,8;24,6;22,5;84,6;53;9;1;
2024-04-04;10,2;961,4;21,2;29,8;25;22,4;80,5;55;6,2;1;
2024-04-05;,2;961,5;20,7;30,7;25,8;22,9;75,3;46;7,2;1,3;
2024-04-06;0;961,2;19,2;30,8;25,3;21,4;70,8;42;5,6;1,3;
2024-04-07;0;963,1;17,6;29,8;24,6;20,4;67,3;41;9,6;1,9;
2024-04-08;0;962,7;18,3;29,7;24,3;19,8;70,9;44;6,6;1,6;
2024-04-09;0;961,4;18,6;31,5;25,4;21,1;68,8;39;5,6;1,3;
2024-04-10;,2;959,6;20,1;31,7;25,9;22,4;72,4;43;6,5;1,3;
2024-04-11;0;960,5;19,9;32,4;26,4;22,4;69,3;39;6,5;1,5;
2024-04-12;0;962,2;19,8;30,7;25,3;22,4;72,5;44;7,3;1,4;
2024-04-13;5,8;962,8;20,2;29,2;24,1;21;79,6;54;7,5;1,7;
2024-04-14;,4;962,5;19,5;27,1;22,8;19,9;81,8;62;8,1;1,5;
2024-04-15;6,8;963,1;18,1;29,9;24,1;19,8;71,3;43;6,1;1,4;
2024-04-16;,4;964,2;19,1;28,2;23,8;20,7;76,1;55;7;1,8;
2024-04-17;,2;962,5;17,9;29,9;24,2;19,6;69,8;42;6,3;1,4;
2024-04-18;0;960,5;18,4;31,1;25,2;20,6;68,3;41;4,3;1;
2024-04-19;0;962,6;19,7;26,1;23;21,4;82,4;64;5,5;1,9;
2024-04-20;0;964,8;19;25,9;22,7;20,6;80,2;62;6;,8;
2024-04-21;0;964,1;17,6;27,3;23,3;19,4;71,3;51;4,9;1,4;
2024-04-22;0;962,8;19,3;26,5;23,2;20,4;79,3;64;6,7;1;
